POSTCODE,POSTCODE_2,LOCAL_AUT_ORG,NHS_ENG_REGION,SUB_ICB,CANCER_REGISTRY,EASTING_1M,NORTHING_1M,LSOA_2011,MSOA_2011,CANCER_ALLIANCE,ICB,OA_2021,LSOA_2021,MSOA_2021,IMD_RANK,IMD_DECILE
AL1  1BH,AL1 1BH,606,Y61,,Y0401,514836,0206657,E01023740,E02004940,E56000023,QM7,E00120559,E01023740,E02004940,27694,9
AL1  1AG,AL1 1AG,606,Y61,,Y0401,515487,0206498,E01023741,E02004940,E56000023,QM7,E00120543,E01023741,E02004940,30070,10
AL3  4AH,AL3 4AH,606,Y61,,Y0401,513165,0206718,E01023742,E02004937,E56000023,QM7,E00120569,E01023742,E02004937,29470,9
AL1  1BU,AL1 1BU,606,Y61,,Y0401,514643,0206972,E01023743,E02004937,E56000023,QM7,E00120568,E01023743,E02004937,30564,10
AL1  2AA,AL1 2AA,606,Y61,,Y0401,514016,0205964,E01023744,E02004937,E56000023,QM7,E00120578,E01023744,E02004937,31807,10
AL3  4BY,AL3 4BY,606,Y61,,Y0401,513877,0207588,E01023745,E02004937,E56000023,QM7,E00120562,E01023745,E02004937,31256,10
AL4  8AS,AL4 8AS,606,Y61,,Y0401,517931,0213824,E01023746,E02004927,E56000023,QM7,E00120602,E01023746,E02004927,19192,6
AL4  8AA,AL4 8AA,606,Y61,,Y0401,517718,0214074,E01023747,E02004927,E56000023,QM7,E00120598,E01023747,E02004927,30440,10
AL4  8AD,AL4 8AD,606,Y61,,Y0401,517540,0213979,E01023748,E02004927,E56000023,QM7,E00120600,E01023748,E02004927,27718,9
AL3  6JL,AL3 6JL,606,Y61,,Y0401,514335,0211515,E01023749,E02004927,E56000023,QM7,E00120585,E01023749,E02004927,29648,10
SG2  7DU,SG2 7DU,606,Y61,,Y0401,526779,0223394,E01023750,E02004952,E56000023,QM7,E00120616,E01023750,E02004952,5411,2
SG2  9LR,SG2 9LR,606,Y61,,Y0401,526202,0223096,E01023751,E02004952,E56000023,QM7,E00120621,E01023751,E02004952,16582,6
SG2  9BT,SG2 9BT,606,Y61,,Y0401,525977,0223670,E01023752,E02004952,E56000023,QM7,E00120609,E01023752,E02004952,17470,6
SG2  9DA,SG2 9DA,606,Y61,,Y0401,526592,0223835,E01023753,E02004952,E56000023,QM7,E00120605,E01023753,E02004952,23514,8
SG2  9FB,SG2 9FB,606,Y61,,Y0401,526578,0223464,E01023754,E02004952,E56000023,QM7,E00120610,E01023754,E02004952,21044,7
SG1  1HX,SG1 1HX,606,Y61,,Y0401,524246,0223907,E01023755,E02004951,E56000023,QM7,E00120646,E01023755,E02004951,13992,5
SG1  1LQ,SG1 1LQ,606,Y61,,Y0401,525092,0224410,E01023756,E02004951,E56000023,QM7,E00120630,E01023756,E02004951,7593,3
SG1  1AB,SG1 1AB,606,Y61,,Y0401,524372,0224119,E01023757,E02004951,E56000023,QM7,E00120639,E01023757,E02004951,9411,3
SG1  1AF,SG1 1AF,606,Y61,,Y0401,523670,0224210,E01023758,E02004951,E56000023,QM7,E00189424,E01035570,E02004951,3929,2
SG2  0BG,SG2 0BG,606,Y61,,Y0401,525962,0224812,E01023759,E02004950,E56000023,QM7,E00120654,E01023759,E02004950,15650,5
SG2  0LA,SG2 0LA,606,Y61,,Y0401,526330,0224324,E01023760,E02004950,E56000023,QM7,E00120649,E01023760,E02004950,20115,7
SG2  0AT,SG2 0AT,606,Y61,,Y0401,525751,0224612,E01023761,E02004950,E56000023,QM7,E00120661,E01023761,E02004950,17266,6
SG2  0AA,SG2 0AA,606,Y61,,Y0401,525528,0225181,E01023762,E02004950,E56000023,QM7,E00120652,E01023762,E02004950,17006,6
SG2  7EL,SG2 7EL,606,Y61,,Y0401,527006,0222261,E01023763,E02004955,E56000023,QM7,E00120672,E01023763,E02004955,20745,7
SG2  8BG,SG2 8BG,606,Y61,,Y0401,525765,0221361,E01023764,E02004955,E56000023,QM7,E00120677,E01023764,E02004955,15903,5
SG2  8BH,SG2 8BH,606,Y61,,Y0401,526223,0222149,E01023765,E02004955,E56000023,QM7,E00120685,E01023765,E02004955,16461,6
SG2  8EZ,SG2 8EZ,606,Y61,,Y0401,525850,0221742,E01023766,E02004955,E56000023,QM7,E00120671,E01023766,E02004955,12421,4
SG2  0BF,SG2 0BF,606,Y61,,Y0401,526614,0224464,E01023767,E02004947,E56000023,QM7,E00120699,E01023767,E02007091,27765,9
SG2  7DF,SG2 7DF,606,Y61,,Y0401,526609,0225634,E01023768,E02004947,E56000023,QM7,E00120704,E01035582,E02007091,30444,10
SG2  0EA,SG2 0EA,606,Y61,,Y0401,525486,0225422,E01023769,E02004947,E56000023,QM7,E00120708,E01023769,E02007091,17210,6
SG2  0HP,SG2 0HP,606,Y61,,Y0401,526042,0225071,E01023770,E02004947,E56000023,QM7,E00120689,E01023770,E02007091,29085,9
SG1  5RP,SG1 5RP,606,Y61,,Y0401,525829,0226244,E01023771,E02004946,E56000023,QM7,E00120726,E01023771,E02004946,21425,7
SG1  5HZ,SG1 5HZ,606,Y61,,Y0401,524796,0225786,E01023772,E02004946,E56000023,QM7,E00120724,E01023772,E02004946,11695,4
SG1  5EP,SG1 5EP,606,Y61,,Y0401,526296,0225762,E01023773,E02004946,E56000023,QM7,E00120723,E01023773,E02004946,13496,5
SG1  5LG,SG1 5LG,606,Y61,,Y0401,525215,0225987,E01023774,E02004946,E56000023,QM7,E00120716,E01023774,E02004946,7453,3
SG1  1FZ,SG1 1FZ,606,Y61,,Y0401,523602,0224525,E01023775,E02004949,E56000023,QM7,E00169685,E01023775,E02004949,12127,4
SG1  1HH,SG1 1HH,606,Y61,,Y0401,523264,0224757,E01023776,E02004945,E56000023,QM7,E00169690,E01023776,E02004945,22568,7
SG1  3AL,SG1 3AL,606,Y61,,Y0401,523391,0225165,E01023777,E02004945,E56000023,QM7,E00120742,E01023777,E02004945,22838,7
SG1  3BX,SG1 3BX,606,Y61,,Y0401,524259,0225184,E01023778,E02004945,E56000023,QM7,E00120730,E01023778,E02004945,8893,3
SG1  3LE,SG1 3LE,606,Y61,,Y0401,524285,0224817,E01023779,E02004949,E56000023,QM7,E00120755,E01023779,E02004949,12259,4
SG1  5HW,SG1 5HW,606,Y61,,Y0401,525063,0225095,E01023780,E02004949,E56000023,QM7,E00120766,E01023780,E02004949,13672,5
SG1  5AZ,SG1 5AZ,606,Y61,,Y0401,524900,0225714,E01023781,E02004949,E56000023,QM7,E00120757,E01023781,E02004949,10524,4
SG1  5AH,SG1 5AH,606,Y61,,Y0401,524508,0224866,E01023782,E02004949,E56000023,QM7,E00120762,E01023782,E02004949,15350,5
SG2  8AA,SG2 8AA,606,Y61,,Y0401,525060,0221954,E01023783,E02004954,E56000023,QM7,E00120783,E01023783,E02004954,12422,4
SG2  8AB,SG2 8AB,606,Y61,,Y0401,525506,0221962,E01023784,E02004954,E56000023,QM7,E00120786,E01023784,E02004954,14971,5
SG2  8AT,SG2 8AT,606,Y61,,Y0401,525612,0221904,E01023785,E02004954,E56000023,QM7,E00120787,E01023785,E02004954,9986,4
SG1  1AA,SG1 1AA,606,Y61,,Y0401,523746,0223474,E01023786,E02004954,E56000023,QM7,E00120776,E01023786,E02004954,15656,5
SG1  4DG,SG1 4DG,606,Y61,,Y0401,524558,0226398,E01023787,E02004944,E56000023,QM7,E00120795,E01023787,E02004944,17089,6
SG1  4DH,SG1 4DH,606,Y61,,Y0401,524645,0226455,E01023788,E02004944,E56000023,QM7,E00120793,E01023788,E02004944,11730,4
SG1  4EB,SG1 4EB,606,Y61,,Y0401,525360,0226529,E01023789,E02004944,E56000023,QM7,E00120807,E01035569,E02004944,16418,5
SG1  4DY,SG1 4DY,606,Y61,,Y0401,525275,0226544,E01023790,E02004944,E56000023,QM7,E00120796,E01023790,E02004944,11554,4
SG2  9BG,SG2 9BG,606,Y61,,Y0401,525296,0222873,E01023791,E02004953,E56000023,QM7,E00120821,E01023791,E02004953,15436,5
SG2  9RB,SG2 9RB,606,Y61,,Y0401,526107,0223274,E01023792,E02004953,E56000023,QM7,E00120815,E01023792,E02004953,14368,5
SG2  9QH,SG2 9QH,606,Y61,,Y0401,526136,0223108,E01023793,E02004953,E56000023,QM7,E00120820,E01023793,E02004953,8315,3
SG2  9AA,SG2 9AA,606,Y61,,Y0401,524871,0222771,E01023794,E02004953,E56000023,QM7,E00120828,E01023794,E02004953,10686,4
SG1  2AR,SG1 2AR,606,Y61,,Y0401,522792,0225605,E01023795,E02004948,E56000023,QM7,E00120831,E01023795,E02004948,18945,6
SG1  2AL,SG1 2AL,606,Y61,,Y0401,522644,0225486,E01023796,E02004948,E56000023,QM7,E00120839,E01023796,E02004948,12665,4
SG1  2HL,SG1 2HL,606,Y61,,Y0401,522435,0225468,E01023797,E02004948,E56000023,QM7,E00120833,E01023797,E02004948,12705,4
SG1  2AJ,SG1 2AJ,606,Y61,,Y0401,522703,0225477,E01023798,E02004948,E56000023,QM7,E00120836,E01023798,E02004948,18209,6
SG1  3RQ,SG1 3RQ,606,Y61,,Y0401,524481,0226671,E01023799,E02004945,E56000023,QM7,E00120860,E01023799,E02004945,20276,7
SG1  4AA,SG1 4AA,606,Y61,,Y0401,522762,0226561,E01023800,E02004945,E56000023,QM7,E00120853,E01023800,E02004945,15102,5
SG1  3XS,SG1 3XS,606,Y61,,Y0401,524932,0227519,E01023801,E02004945,E56000023,QM7,E00169683,E01023801,E02004945,18157,6
WD5  0AB,WD5 0AB,606,Y61,,Y0401,509476,0201952,E01023802,E02004956,E56000023,QM7,E00120874,E01023802,E02004956,30808,10
WD4  8LT,WD4 8LT,606,Y61,,Y0401,508146,0201704,E01023803,E02004956,E56000023,QM7,E00120879,E01023803,E02004956,32249,10
WD5  0AA,WD5 0AA,606,Y61,,Y0401,509519,0202130,E01023804,E02004956,E56000023,QM7,E00120867,E01023804,E02004956,18889,6
WD19 6DH,WD19 6DH,606,Y61,,Y0401,512111,0192448,E01023805,E02004965,E56000023,QM7,E00120891,E01023805,E02004965,11549,4
WD19 6AA,WD19 6AA,606,Y61,,Y0401,511127,0192062,E01023806,E02004967,E56000023,QM7,E00120886,E01023806,E02004967,15658,5
HP3  8PY,HP3 8PY,606,Y61,,Y0401,509090,0205350,E01023807,E02004956,E56000023,QM7,E00120896,E01023807,E02004956,17996,6
HP3  8RT,HP3 8RT,606,Y61,,Y0401,507291,0204161,E01023808,E02004956,E56000023,QM7,E00120899,E01035600,E02004956,26089,8
WD19 5AH,WD19 5AH,606,Y61,,Y0401,511945,0193496,E01023809,E02004965,E56000023,QM7,E00120911,E01023809,E02004965,22486,7
HA5  4AJ,HA5 4AJ,606,Y61,,Y0401,513049,0192837,E01023810,E02004965,E56000023,QM7,E00120916,E01023810,E02004965,31815,10
WD19 5AA,WD19 5AA,606,Y61,,Y0401,512091,0193569,E01023811,E02004965,E56000023,QM7,E00120909,E01023811,E02004965,29147,9
WD3  4AR,WD3 4AR,606,Y61,,Y0401,505407,0196382,E01023812,E02004959,E56000023,QM7,E00120922,E01023812,E02004959,30542,10
WD3  4AD,WD3 4AD,606,Y61,,Y0401,505062,0196859,E01023813,E02004959,E56000023,QM7,E00120925,E01023813,E02004959,30104,10
WD3  5AZ,WD3 5AZ,606,Y61,,Y0401,503954,0196175,E01023814,E02004959,E56000023,QM7,E00120923,E01023814,E02004959,32158,10
WD3  5AD,WD3 5AD,606,Y61,,Y0401,502180,0195437,E01023815,E02004960,E56000023,QM7,E00120942,E01023815,E02004960,32090,10
WD3  5AA,WD3 5AA,606,Y61,,Y0401,502523,0195800,E01023816,E02004960,E56000023,QM7,E00120939,E01023816,E02004960,31113,10
WD3  5EA,WD3 5EA,606,Y61,,Y0401,502451,0196139,E01023817,E02004960,E56000023,QM7,E00120949,E01023817,E02004960,32769,10
WD3  5FE,WD3 5FE,606,Y61,,Y0401,501777,0196186,E01023818,E02004960,E56000023,QM7,E00120950,E01023818,E02004960,32835,10
WD3  3AL,WD3 3AL,606,Y61,,Y0401,507609,0195411,E01023819,E02004961,E56000023,QM7,E00120962,E01023819,E02004961,28668,9
WD3  3AD,WD3 3AD,606,Y61,,Y0401,506917,0195278,E01023820,E02004961,E56000023,QM7,E00120961,E01023820,E02004961,31767,10
WD3  3DG,WD3 3DG,606,Y61,,Y0401,507912,0195407,E01023821,E02004961,E56000023,QM7,E00120953,E01023821,E02004961,32413,10
WD3  3JA,WD3 3JA,606,Y61,,Y0401,507067,0196160,E01023822,E02004961,E56000023,QM7,E00120964,E01023822,E02004961,32328,10
WD3  3FP,WD3 3FP,606,Y61,,Y0401,507858,0196438,E01023823,E02004958,E56000023,QM7,E00120968,E01023823,E02004958,27480,9
WD3  3FW,WD3 3FW,606,Y61,,Y0401,507903,0196366,E01023824,E02004958,E56000023,QM7,E00120969,E01023824,E02004958,32420,10
WD18 8AJ,WD18 8AJ,606,Y61,,Y0401,508806,0195432,E01023825,E02004961,E56000023,QM7,E00120980,E01023825,E02004961,32189,10
WD3  3AB,WD3 3AB,606,Y61,,Y0401,506728,0194998,E01023826,E02004961,E56000023,QM7,E00120985,E01023826,E02004961,31901,10
HA6  2HU,HA6 2HU,606,Y61,,Y0401,509735,0193730,E01023827,E02004963,E56000023,QM7,E00120990,E01023827,E02004963,15386,5
WD19 4LS,WD19 4LS,606,Y61,,Y0401,511380,0193880,E01023828,E02004963,E56000023,QM7,E00120996,E01023828,E02004963,14300,5
WD5  0BY,WD5 0BY,606,Y61,,Y0401,508782,0201496,E01023829,E02004957,E56000023,QM7,E00121002,E01023829,E02004957,14984,5
WD5  0HR,WD5 0HR,606,Y61,,Y0401,509282,0201255,E01023830,E02004957,E56000023,QM7,E00121014,E01023830,E02004957,15135,5
WD4  8FJ,WD4 8FJ,606,Y61,,Y0401,508246,0200578,E01023831,E02004958,E56000023,QM7,E00169773,E01023831,E02004958,24950,8
WD25 0BF,WD25 0BF,606,Y61,,Y0401,510694,0201626,E01023832,E02004957,E56000023,QM7,E00190338,E01023832,E02004957,20280,7
WD25 0AA,WD25 0AA,606,Y61,,Y0401,510541,0201566,E01023833,E02004957,E56000023,QM7,E00121027,E01035602,E02004957,23657,8
WD25 0GB,WD25 0GB,606,Y61,,Y0401,511861,0201577,E01023834,E02004957,E56000023,QM7,E00190332,E01023834,E02004957,25339,8
HP8  4BT,HP8 4BT,606,Y61,,Y0401,501525,0193674,E01023835,E02004964,E56000023,QM7,E00121043,E01023835,E02004964,18581,6
WD3  8BP,WD3 8BP,606,Y61,,Y0401,504469,0193913,E01023836,E02004964,E56000023,QM7,E00121050,E01023836,E02004964,16649,6
UB9  6HZ,UB9 6HZ,606,Y61,,Y0401,504031,0190982,E01023837,E02004964,E56000023,QM7,E00121041,E01023837,E02004964,27096,9
SL9  0QY,SL9 0QY,606,Y61,,Y0401,501827,0192551,E01023838,E02004964,E56000023,QM7,E00121042,E01023838,E02004964,13236,5
HA6  2AR,HA6 2AR,606,Y61,,Y0401,509006,0192225,E01023839,E02004966,E56000023,QM7,E00121064,E01023839,E02004966,32742,10
HA6  3BF,HA6 3BF,606,Y61,,Y0401,509990,0192856,E01023840,E02004966,E56000023,QM7,E00121052,E01023840,E02004966,32679,10
HA6  2AZ,HA6 2AZ,606,Y61,,Y0401,508536,0192775,E01023841,E02004966,E56000023,QM7,E00121056,E01023841,E02004966,32666,10
WD19 6AB,WD19 6AB,606,Y61,,Y0401,511119,0192915,E01023842,E02004967,E56000023,QM7,E00121066,E01023842,E02004967,11106,4
WD19 6AD,WD19 6AD,606,Y61,,Y0401,511724,0193107,E01023843,E02004967,E56000023,QM7,E00121072,E01023843,E02004967,15561,5
WD19 6AQ,WD19 6AQ,606,Y61,,Y0401,511650,0193095,E01023844,E02004967,E56000023,QM7,E00121081,E01023844,E02004967,4265,2
WD18 9QA,WD18 9QA,606,Y61,,Y0401,509923,0194708,E01023845,E02004963,E56000023,QM7,E00169778,E01023845,E02004963,16965,6
WD19 4BJ,WD19 4BJ,606,Y61,,Y0401,511305,0194156,E01023846,E02004963,E56000023,QM7,E00121088,E01023846,E02004963,29058,9
WD3  7EL,WD3 7EL,606,Y61,,Y0401,504739,0194198,E01023847,E02004962,E56000023,QM7,E00121102,E01023847,E02004962,27405,9
WD3  4BU,WD3 4BU,606,Y61,,Y0401,504189,0195110,E01023848,E02004962,E56000023,QM7,E00121105,E01023848,E02004962,16877,6
WD3  1FN,WD3 1FN,606,Y61,,Y0401,506311,0193910,E01023849,E02004966,E56000023,QM7,E00121112,E01023849,E02004966,29426,9
WD3  1AA,WD3 1AA,606,Y61,,Y0401,505987,0194466,E01023850,E02004962,E56000023,QM7,E00121106,E01023850,E02004962,23790,8
WD3  0AJ,WD3 0AJ,606,Y61,,Y0401,505654,0194510,E01023851,E02004959,E56000023,QM7,E00190228,E01023851,E02004959,30726,10
WD3  1FJ,WD3 1FJ,606,Y61,,Y0401,505459,0194463,E01023852,E02004962,E56000023,QM7,E00121126,E01023852,E02004962,31980,10
WD3  4BS,WD3 4BS,606,Y61,,Y0401,504115,0195344,E01023853,E02004962,E56000023,QM7,E00121130,E01023853,E02004962,32600,10
HP3  0PJ,HP3 0PJ,606,Y61,,Y0401,502385,0200969,E01023854,E02004958,E56000023,QM7,E00121135,E01023854,E02004958,28666,9
WD17 1AB,WD17 1AB,606,Y61,,Y0401,511027,0197439,E01023855,E02004973,E56000023,QM7,E00121141,E01023855,E02004973,18708,6
WD24 5AF,WD24 5AF,606,Y61,,Y0401,510720,0198232,E01023856,E02004973,E56000023,QM7,E00121152,E01023856,E02004973,22090,7
WD24 6BS,WD24 6BS,606,Y61,,Y0401,510806,0198391,E01023857,E02004973,E56000023,QM7,E00121146,E01023857,E02004973,10894,4
WD24 4AU,WD24 4AU,606,Y61,,Y0401,510985,0198139,E01023858,E02004973,E56000023,QM7,E00121153,E01023858,E02004973,17827,6
WD17 1BP,WD17 1BP,606,Y61,,Y0401,510940,0196686,E01023859,E02004976,E56000023,QM7,E00121166,E01035577,E02004976,13736,5
WD17 2AG,WD17 2AG,606,Y61,,Y0401,511534,0195974,E01023860,E02004976,E56000023,QM7,E00121164,E01023860,E02004976,5055,2
WD17 1AA,WD17 1AA,606,Y61,,Y0401,510867,0196557,E01023861,E02004976,E56000023,QM7,E00189418,E01035578,E02004976,14182,5
WD17 2AA,WD17 2AA,606,Y61,,Y0401,511339,0195993,E01023862,E02004976,E56000023,QM7,E00121175,E01023862,E02004976,14230,5
WD18 0HJ,WD18 0HJ,606,Y61,,Y0401,510135,0195744,E01023863,E02004978,E56000023,QM7,E00121196,E01023863,E02004978,18834,6
WD18 6AF,WD18 6AF,606,Y61,,Y0401,510030,0195321,E01023864,E02004978,E56000023,QM7,E00121200,E01023864,E02004978,12652,4
WD18 0DD,WD18 0DD,606,Y61,,Y0401,510287,0195443,E01023865,E02004978,E56000023,QM7,E00189412,E01023865,E02004978,7239,3
WD17 1BZ,WD17 1BZ,606,Y61,,Y0401,508882,0194831,E01023866,E02004978,E56000023,QM7,E00121191,E01023866,E02004978,8294,3
WD18 6LJ,WD18 6LJ,606,Y61,,Y0401,509746,0195589,E01023867,E02004978,E56000023,QM7,E00189322,E01035580,E02004978,16861,6
WD17 4DS,WD17 4DS,606,Y61,,Y0401,509542,0199080,E01023868,E02004971,E56000023,QM7,E00121211,E01023868,E02004971,14418,5
WD24 5GU,WD24 5GU,606,Y61,,Y0401,510267,0198468,E01023869,E02004971,E56000023,QM7,E00121224,E01023869,E02004971,16161,5
WD24 5FN,WD24 5FN,606,Y61,,Y0401,510255,0199472,E01023870,E02004971,E56000023,QM7,E00121210,E01023870,E02004971,11515,4
WD24 5AA,WD24 5AA,606,Y61,,Y0401,510046,0199514,E01023871,E02004971,E56000023,QM7,E00189432,E01023871,E02004971,19094,6
WD24 6AB,WD24 6AB,606,Y61,,Y0401,510984,0199077,E01023872,E02004971,E56000023,QM7,E00121215,E01023872,E02004971,23297,8
WD25 9AA,WD25 9AA,606,Y61,,Y0401,512165,0200082,E01023873,E02004970,E56000023,QM7,E00121238,E01023873,E02004970,12191,4
WD25 9AN,WD25 9AN,606,Y61,,Y0401,512260,0199570,E01023874,E02004970,E56000023,QM7,E00121245,E01023874,E02004970,16813,6
WD25 9AF,WD25 9AF,606,Y61,,Y0401,511299,0199654,E01023875,E02004970,E56000023,QM7,E00121240,E01023875,E02004970,23284,8
WD25 9AD,WD25 9AD,606,Y61,,Y0401,512104,0199274,E01023876,E02004970,E56000023,QM7,E00121244,E01023876,E02004970,7924,3
WD25 9EJ,WD25 9EJ,606,Y61,,Y0401,511724,0200257,E01023877,E02004970,E56000023,QM7,E00121250,E01023877,E02004970,11225,4
WD17 3HJ,WD17 3HJ,606,Y61,,Y0401,509339,0198600,E01023878,E02004974,E56000023,QM7,E00121270,E01023878,E02004974,31626,10
WD17 4AN,WD17 4AN,606,Y61,,Y0401,510121,0197644,E01023879,E02004974,E56000023,QM7,E00121255,E01035573,E02004974,28114,9
WD17 1BU,WD17 1BU,606,Y61,,Y0401,510703,0197216,E01023880,E02004974,E56000023,QM7,E00121261,E01023880,E02004974,24310,8
WD17 4FH,WD17 4FH,606,Y61,,Y0401,509096,0199095,E01023881,E02004974,E56000023,QM7,E00121264,E01023881,E02004974,30292,10
WD19 4AN,WD19 4AN,606,Y61,,Y0401,512305,0194927,E01023882,E02004979,E56000023,QM7,E00121286,E01023882,E02004979,29193,9
WD17 2JD,WD17 2JD,606,Y61,,Y0401,511868,0195524,E01023883,E02004979,E56000023,QM7,E00121279,E01023883,E02004979,10758,4
WD19 4AA,WD19 4AA,606,Y61,,Y0401,511997,0195387,E01023884,E02004979,E56000023,QM7,E00121289,E01023884,E02004979,23890,8
WD19 4FF,WD19 4FF,606,Y61,,Y0401,511289,0194914,E01023885,E02004979,E56000023,QM7,E00121287,E01023885,E02004979,29922,10
WD17 3AR,WD17 3AR,606,Y61,,Y0401,509244,0197095,E01023886,E02004975,E56000023,QM7,E00169697,E01023886,E02004975,22005,7
WD17 3AL,WD17 3AL,606,Y61,,Y0401,509374,0197779,E01023887,E02004975,E56000023,QM7,E00121301,E01023887,E02004975,32312,10
WD17 3AA,WD17 3AA,606,Y61,,Y0401,510230,0196763,E01023888,E02004975,E56000023,QM7,E00121309,E01023888,E02004975,21895,7
WD17 3AG,WD17 3AG,606,Y61,,Y0401,509851,0197212,E01023889,E02004975,E56000023,QM7,E00121308,E01023889,E02004975,32633,10
WD25 0AD,WD25 0AD,606,Y61,,Y0401,511042,0199418,E01023890,E02004969,E56000023,QM7,E00121325,E01023890,E02004969,22748,7
WD25 0AP,WD25 0AP,606,Y61,,Y0401,510367,0199738,E01023891,E02004969,E56000023,QM7,E00121313,E01023891,E02004969,11970,4
WD25 0AB,WD25 0AB,606,Y61,,Y0401,510304,0200023,E01023892,E02004969,E56000023,QM7,E00121319,E01023892,E02004969,22619,7
WD25 0AF,WD25 0AF,606,Y61,,Y0401,511270,0199996,E01023893,E02004969,E56000023,QM7,E00121318,E01023893,E02004969,25885,8
WD25 0DE,WD25 0DE,606,Y61,,Y0401,510911,0199976,E01023894,E02004969,E56000023,QM7,E00121320,E01023894,E02004969,30973,10
WD24 4AY,WD24 4AY,606,Y61,,Y0401,511200,0197822,E01023895,E02004972,E56000023,QM7,E00121348,E01023895,E02004972,27228,9
WD24 6PH,WD24 6PH,606,Y61,,Y0401,511014,0199031,E01023896,E02004972,E56000023,QM7,E00121336,E01023896,E02004972,28739,9
WD24 4LP,WD24 4LP,606,Y61,,Y0401,511846,0198079,E01023897,E02004972,E56000023,QM7,E00121345,E01023897,E02004972,23389,8
WD24 4EU,WD24 4EU,606,Y61,,Y0401,511434,0198170,E01023898,E02004972,E56000023,QM7,E00121344,E01023898,E02004972,31377,10
WD18 0NB,WD18 0NB,606,Y61,,Y0401,510583,0196294,E01023899,E02004977,E56000023,QM7,E00121359,E01023899,E02004977,12282,4
WD18 7DR,WD18 7DR,606,Y61,,Y0401,510300,0196286,E01023900,E02004977,E56000023,QM7,E00121360,E01023900,E02004977,16316,5
WD18 0EB,WD18 0EB,606,Y61,,Y0401,510745,0196008,E01023901,E02004977,E56000023,QM7,E00121364,E01023901,E02004977,21129,7
WD18 0AL,WD18 0AL,606,Y61,,Y0401,510979,0195887,E01023902,E02004977,E56000023,QM7,E00121369,E01023902,E02004977,21607,7
WD18 0AJ,WD18 0AJ,606,Y61,,Y0401,510370,0195847,E01023903,E02004977,E56000023,QM7,E00121355,E01023903,E02004977,18059,6
WD25 7BZ,WD25 7BZ,606,Y61,,Y0401,510788,0200894,E01023904,E02004968,E56000023,QM7,E00121379,E01023904,E02004968,17746,6
WD25 0LL,WD25 0LL,606,Y61,,Y0401,511682,0200760,E01023905,E02004968,E56000023,QM7,E00121387,E01023905,E02004968,15868,5
WD25 7BH,WD25 7BH,606,Y61,,Y0401,510317,0201001,E01023906,E02004968,E56000023,QM7,E00121386,E01023906,E02004968,10719,4
WD25 7AA,WD25 7AA,606,Y61,,Y0401,509692,0199818,E01023907,E02004968,E56000023,QM7,E00121375,E01023907,E02004968,25842,8
AL9  6NA,AL9 6NA,606,Y61,,Y0401,525427,0205258,E01023908,E02004994,E56000023,QM7,E00121401,E01023908,E02004994,31254,10
AL9  6LB,AL9 6LB,606,Y61,,Y0401,526010,0203503,E01023909,E02004994,E56000023,QM7,E00121398,E01023909,E02004994,29661,10
AL9  5SB,AL9 5SB,606,Y61,,Y0401,523635,0206247,E01023910,E02004994,E56000023,QM7,E00121397,E01023910,E02004994,24126,8
AL9  7SX,AL9 7SX,606,Y61,,Y0401,524504,0203371,E01023911,E02004994,E56000023,QM7,E00121409,E01023911,E02004994,29021,9
AL7  1AD,AL7 1AD,606,Y61,,Y0401,524819,0213167,E01023912,E02004983,E56000023,QM7,E00121425,E01023912,E02004983,27552,9
AL7  1RB,AL7 1RB,606,Y61,,Y0401,525534,0213343,E01023913,E02004983,E56000023,QM7,E00121422,E01023913,E02004983,18894,6
AL7  1DD,AL7 1DD,606,Y61,,Y0401,524860,0214189,E01023914,E02004983,E56000023,QM7,E00121418,E01023914,E02004983,12508,4
AL7  1BX,AL7 1BX,606,Y61,,Y0401,524834,0214590,E01023915,E02004983,E56000023,QM7,E00121431,E01023915,E02004983,18997,6
AL8  6DF,AL8 6DF,606,Y61,,Y0401,522568,0211526,E01023916,E02004985,E56000023,QM7,E00121454,E01023916,E02004985,23804,8
AL8  6DB,AL8 6DB,606,Y61,,Y0401,523637,0211987,E01023917,E02004985,E56000023,QM7,E00121451,E01023917,E02004985,25419,8
AL7  9SA,AL7 9SA,606,Y61,,Y0401,523834,0213251,E01023918,E02004985,E56000023,QM7,E00190322,E01023918,E02004985,19249,6
AL6  9AJ,AL6 9AJ,606,Y61,,Y0401,522387,0214157,E01023919,E02004985,E56000023,QM7,E00121438,E01023919,E02004985,32599,10
AL10 0AA,AL10 0AA,606,Y61,,Y0401,522503,0208775,E01023920,E02004991,E56000023,QM7,E00121461,E01023920,E02004991,6540,2
AL10 0BH,AL10 0BH,606,Y61,,Y0401,522118,0209079,E01023921,E02004991,E56000023,QM7,E00121474,E01023921,E02004991,12010,4
AL10 8DA,AL10 8DA,606,Y61,,Y0401,522094,0208307,E01023922,E02004991,E56000023,QM7,E00121465,E01023922,E02004991,15640,5
AL10 8DZ,AL10 8DZ,606,Y61,,Y0401,521900,0207979,E01023923,E02004991,E56000023,QM7,E00121471,E01023923,E02004991,20450,7
AL10 8AB,AL10 8AB,606,Y61,,Y0401,522909,0208334,E01023924,E02004990,E56000023,QM7,E00121487,E01023924,E02004990,10771,4
AL7  4HJ,AL7 4HJ,606,Y61,,Y0401,524997,0210699,E01023925,E02004990,E56000023,QM7,E00190320,E01023925,E02004990,10810,4
